t,a
167.0,0.008016137
167.2,0.007565803
167.4,0.006789409
167.6,0.007273326
167.8,0.006204975
168.0,0.007182097
168.2,0.007911266
168.4,0.006580333
168.6,0.00706242
168.8,0.007237322
169.0,0.00762792
169.2,0.00744528
169.4,0.006703986
169.6,0.005967115
169.8,0.007197734
170.0,0.00759345
170.2,0.007167419
170.4,0.007702174
170.6,0.008062085
170.8,0.006607708
171.0,0.006834238
171.2,0.00660954
171.4,0.007450548
171.6,0.00703962
171.8,0.007840075
172.0,0.006421841
172.2,0.006893224
172.4,0.006215875
172.6,0.008666742
172.8,0.008757689
173.0,0.00734436
173.2,0.006441345
173.4,0.006363551
173.6,0.007447384
173.8,0.007329043
174.0,0.006829431
174.2,0.006840377
174.4,0.007613575
174.6,0.006960154
174.8,0.006848834
175.0,0.00784363
175.2,0.006887516
175.4,0.007006993
175.6,0.007268417
175.8,0.00680098
176.0,0.007587575
176.2,0.00822869
176.4,0.00743525
176.6,0.007307039
176.8,0.007586318
177.0,0.007142122
177.2,0.007080375
177.4,0.007489963
177.6,0.007800266
177.8,0.007550822
178.0,0.006484826
178.2,0.006454962
178.4,0.008261793
178.6,0.006904895
178.8,0.006718095
179.0,0.006728862
179.2,0.006454234
179.4,0.006844733
179.6,0.0078939
179.8,0.006169666
180.0,0.006971999
180.2,0.006172935
180.4,0.006585547
180.6,0.006806388
180.8,0.007580601
181.0,0.006534372
181.2,0.007228202
181.4,0.006941472
181.6,0.005833059
181.8,0.007082077
182.0,0.007627457
182.2,0.007835408
182.4,0.006434708
182.6,0.007373519
182.8,0.006209154
183.0,0.00606892
183.2,0.006993663
183.4,0.007700894
183.6,0.006649134
183.8,0.006836284
184.0,0.006456887
184.2,0.00785985
184.4,0.007695618
184.6,0.006283551
184.8,0.007407054
185.0,0.005907961
185.2,0.006345272
185.4,0.005919817
185.6,0.006087151
185.8,0.005972262
186.0,0.006794403
186.2,0.006567988
186.4,0.007676197
186.6,0.007019293
186.8,0.007433013
187.0,0.007024057
187.2,0.006939602
187.4,0.005670719
187.6,0.006521405
187.8,0.007425957
188.0,0.007469902
188.2,0.00651142
188.4,0.006184071
188.6,0.005915936
188.8,0.007092418
189.0,0.006904167
189.2,0.007571374
189.4,0.006984175
189.6,0.006629826
189.8,0.006759388
190.0,0.00762253
190.2,0.007148585
190.4,0.007539847
190.6,0.007005937
190.8,0.006218562
191.0,0.006318996
191.2,0.006746001
191.4,0.006215847
191.6,0.006520817
191.8,0.00691452
192.0,0.006335846
192.2,0.006839948
192.4,0.007207784
192.6,0.007646524
192.8,0.00660579
193.0,0.006368627
193.2,0.005208246
193.4,0.006836898
193.6,0.007196598
193.8,0.007117298
194.0,0.006578143
194.2,0.006642461
194.4,0.006057232
194.6,0.006850972
194.8,0.006986485
195.0,0.007276563
195.2,0.006230305
195.4,0.007016669
195.6,0.006699722
195.8,0.007029209
196.0,0.006477568
196.2,0.006042175
196.4,0.006390577
196.6,0.005804294
196.8,0.006045077
197.0,0.007869153
197.2,0.006396969
197.4,0.006049692
197.6,0.006191893
197.8,0.005828187
198.0,0.007858353
198.2,0.006952691
198.4,0.006777499
198.6,0.006409299
198.8,0.006280953
199.0,0.005982354
199.2,0.00668393
199.4,0.006670625
199.6,0.006867315
